customerid,age,salary,balance,marital,jobedu,targeted,default,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,response
15687,31,20000,-537,married,"blue-collar,primary",yes,no,yes,yes,cellular,21,"jul, 2017",17.3166666666667 min,7,-1,0,unknown,yes
15688,32,100000,71,married,"management,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",3.68333333333333 min,8,-1,0,unknown,no
15689,27,100000,831,single,"management,tertiary",no,no,yes,no,cellular,21,"jul, 2017",6.15 min,1,-1,0,unknown,no
15690,44,100000,2422,divorced,"management,tertiary",no,no,yes,no,cellular,21,"jul, 2017",2.35 min,2,-1,0,unknown,no
15691,29,20000,-20,single,"blue-collar,secondary",yes,no,no,yes,cellular,21,"jul, 2017",9.56666666666667 min,1,-1,0,unknown,yes
15692,27,60000,202,single,"self-employed,tertiary",no,no,yes,no,cellular,21,"jul, 2017",11.3 min,1,-1,0,unknown,no
15693,47,60000,1981,married,"technician,secondary",yes,no,yes,no,cellular,21,"jul, 2017",15.3166666666667 min,2,-1,0,unknown,yes
15694,47,20000,0,married,"blue-collar,primary",yes,no,no,no,cellular,21,"jul, 2017",1.18333333333333 min,1,-1,0,unknown,no
15695,56,55000,334,married,"retired,secondary",yes,no,no,no,cellular,21,"jul, 2017",1.68333333333333 min,1,-1,0,unknown,no
15696,36,60000,279,single,"technician,secondary",yes,no,yes,no,cellular,21,"jul, 2017",2.85 min,1,-1,0,unknown,no
15697,29,100000,107,single,"management,tertiary",no,no,yes,no,cellular,21,"jul, 2017",2.48333333333333 min,1,-1,0,unknown,no
15698,35,20000,0,married,"blue-collar,secondary",yes,no,no,yes,cellular,21,"jul, 2017",1.2 min,4,-1,0,unknown,no
15699,36,100000,-267,married,"management,secondary",yes,no,no,no,cellular,21,"jul, 2017",6.13333333333333 min,2,-1,0,unknown,no
15700,40,100000,-65,married,"management,tertiary",yes,no,no,yes,cellular,21,"jul, 2017",1.08333333333333 min,2,-1,0,unknown,no
15701,58,60000,471,married,"technician,secondary",yes,no,yes,yes,telephone,21,"jul, 2017",1.01666666666667 min,1,-1,0,unknown,no
15702,34,60000,865,married,"self-employed,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",0.85 min,7,-1,0,unknown,no
15703,50,8000,49,married,"unemployed,secondary",yes,no,yes,no,cellular,21,"jul, 2017",3.95 min,1,-1,0,unknown,no
15704,32,70000,228,married,"services,primary",yes,no,yes,no,cellular,21,"jul, 2017",16.95 min,6,-1,0,unknown,yes
15705,50,60000,-70,married,"technician,secondary",yes,no,yes,yes,cellular,21,"jul, 2017",5.95 min,1,-1,0,unknown,no
15706,40,50000,1005,single,"admin.,tertiary",no,no,yes,no,cellular,21,"jul, 2017",7.48333333333333 min,1,-1,0,unknown,no
15707,33,60000,75,married,"technician,tertiary",yes,no,no,no,cellular,21,"jul, 2017",3.4 min,4,-1,0,unknown,no
15708,49,100000,351,divorced,"management,tertiary",no,no,yes,no,cellular,21,"jul, 2017",5.93333333333333 min,2,-1,0,unknown,no
15709,32,50000,64,single,"admin.,secondary",yes,no,yes,no,cellular,21,"jul, 2017",3.4 min,3,-1,0,unknown,no
15710,47,70000,2,married,"services,secondary",yes,no,no,yes,cellular,21,"jul, 2017",1.18333333333333 min,15,-1,0,unknown,no
15711,44,60000,316,divorced,"technician,secondary",yes,no,yes,no,cellular,21,"jul, 2017",2.71666666666667 min,3,-1,0,unknown,no
15712,58,16000,0,married,"housemaid,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",1.85 min,1,-1,0,unknown,no
15713,37,100000,1893,married,"management,tertiary",yes,no,no,yes,cellular,21,"jul, 2017",5.88333333333333 min,2,-1,0,unknown,no
15714,39,100000,1423,married,"management,tertiary",yes,no,yes,no,telephone,21,"jul, 2017",12.2166666666667 min,3,-1,0,unknown,yes
15715,58,50000,1455,married,"admin.,secondary",yes,no,yes,no,cellular,21,"jul, 2017",1.98333333333333 min,1,-1,0,unknown,no
15716,51,60000,44,married,"self-employed,secondary",yes,no,yes,yes,telephone,21,"jul, 2017",1.31666666666667 min,1,-1,0,unknown,no
15717,32,20000,-289,divorced,"blue-collar,secondary",yes,no,yes,yes,cellular,21,"jul, 2017",13.4666666666667 min,5,-1,0,unknown,no
15718,49,60000,503,married,"self-employed,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",8.45 min,1,-1,0,unknown,no
15719,52,20000,29,divorced,"blue-collar,primary",yes,no,yes,no,cellular,21,"jul, 2017",4.08333333333333 min,1,-1,0,unknown,no
15720,51,100000,2455,married,"management,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",9.21666666666667 min,1,-1,0,unknown,yes
15721,40,20000,0,married,"blue-collar,primary",yes,no,yes,no,cellular,21,"jul, 2017",18 min,4,-1,0,unknown,yes
15722,25,60000,2157,single,"technician,secondary",yes,no,yes,no,cellular,21,"jul, 2017",5.65 min,1,-1,0,unknown,no
15723,54,60000,859,divorced,"technician,secondary",yes,no,no,yes,cellular,21,"jul, 2017",11.8333333333333 min,1,-1,0,unknown,yes
15724,44,70000,5,single,"services,secondary",yes,no,no,no,cellular,21,"jul, 2017",5.55 min,2,-1,0,unknown,no
15725,26,50000,1100,single,"admin.,tertiary",no,no,yes,no,cellular,21,"jul, 2017",4 min,1,-1,0,unknown,no
15726,46,100000,2154,single,"management,tertiary",no,no,yes,no,cellular,21,"jul, 2017",1.45 min,4,-1,0,unknown,no
15727,32,70000,2196,married,"services,secondary",yes,no,yes,no,cellular,21,"jul, 2017",19.2666666666667 min,1,-1,0,unknown,no
15728,48,100000,414,single,"management,tertiary",no,no,no,no,cellular,21,"jul, 2017",12.6833333333333 min,2,-1,0,unknown,no
15729,26,20000,622,married,"blue-collar,secondary",yes,no,yes,no,cellular,21,"jul, 2017",7.85 min,2,-1,0,unknown,no
15730,32,60000,-796,married,"technician,secondary",yes,no,yes,yes,cellular,21,"jul, 2017",1.33333333333333 min,3,-1,0,unknown,no
15731,25,8000,2783,single,"unemployed,tertiary",no,no,no,no,cellular,21,"jul, 2017",2.28333333333333 min,3,-1,0,unknown,no
15732,45,100000,210,married,"management,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",10.3833333333333 min,1,-1,0,unknown,no
15733,30,100000,1185,married,"management,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",14.6833333333333 min,4,-1,0,unknown,no
15734,29,60000,95,married,"technician,primary",yes,no,yes,no,cellular,21,"jul, 2017",4.25 min,1,-1,0,unknown,no
15735,47,70000,1123,married,"services,secondary",yes,no,no,yes,cellular,21,"jul, 2017",4.18333333333333 min,5,-1,0,unknown,no
15736,31,20000,-498,married,"blue-collar,secondary",yes,no,yes,no,cellular,21,"jul, 2017",5.95 min,1,-1,0,unknown,no
15737,58,55000,9004,married,"retired,unknown",no,no,no,no,cellular,21,"jul, 2017",14.85 min,4,-1,0,unknown,yes
15738,43,50000,3215,married,"admin.,secondary",yes,no,yes,no,cellular,21,"jul, 2017",3.8 min,3,-1,0,unknown,no
15739,56,100000,217,married,"management,tertiary",yes,no,no,yes,cellular,21,"jul, 2017",2.01666666666667 min,2,-1,0,unknown,no
15740,50,100000,776,married,"management,tertiary",yes,no,yes,yes,cellular,21,"jul, 2017",3.33333333333333 min,2,-1,0,unknown,no
15741,28,20000,-124,married,"blue-collar,primary",yes,yes,yes,no,cellular,21,"jul, 2017",1.93333333333333 min,3,-1,0,unknown,no
15742,31,120000,131,single,"entrepreneur,secondary",yes,no,yes,no,cellular,21,"jul, 2017",2.61666666666667 min,1,-1,0,unknown,no
15743,32,100000,1486,divorced,"management,tertiary",no,no,yes,no,cellular,21,"jul, 2017",2.51666666666667 min,2,-1,0,unknown,no
15744,33,70000,70,married,"services,secondary",yes,no,yes,no,cellular,21,"jul, 2017",5.55 min,3,-1,0,unknown,no
15745,60,55000,161,married,"retired,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",2.55 min,3,-1,0,unknown,no
15746,33,20000,327,married,"blue-collar,secondary",yes,no,yes,no,cellular,21,"jul, 2017",1.35 min,1,-1,0,unknown,no
15747,27,50000,436,married,"admin.,secondary",yes,no,yes,no,cellular,21,"jul, 2017",6.83333333333333 min,1,-1,0,unknown,no
15748,43,50000,1625,married,"admin.,secondary",yes,no,yes,yes,cellular,21,"jul, 2017",0.933333333333333 min,1,-1,0,unknown,no
15749,42,8000,970,married,"unemployed,unknown",no,no,yes,no,telephone,21,"jul, 2017",11.5166666666667 min,10,-1,0,unknown,yes
15750,33,60000,119,single,"technician,tertiary",no,no,no,yes,cellular,21,"jul, 2017",3.36666666666667 min,3,-1,0,unknown,no
15751,28,60000,222,single,"self-employed,tertiary",no,no,no,yes,cellular,21,"jul, 2017",2.08333333333333 min,1,-1,0,unknown,no
15752,35,20000,187,married,"blue-collar,secondary",yes,no,no,yes,cellular,21,"jul, 2017",2.96666666666667 min,1,-1,0,unknown,no
15753,26,100000,609,single,"management,secondary",yes,no,yes,no,cellular,21,"jul, 2017",9.9 min,1,-1,0,unknown,no
15754,42,60000,1858,divorced,"technician,secondary",yes,no,no,no,cellular,21,"jul, 2017",1.01666666666667 min,1,-1,0,unknown,no
15755,40,20000,177,married,"blue-collar,primary",yes,no,yes,yes,telephone,21,"jul, 2017",12.3666666666667 min,4,-1,0,unknown,no
15756,56,70000,486,married,"services,primary",yes,no,no,yes,telephone,21,"jul, 2017",31.2833333333333 min,1,-1,0,unknown,yes
15757,53,60000,237,married,"technician,secondary",yes,no,yes,no,telephone,21,"jul, 2017",0.3 min,1,-1,0,unknown,no
15758,45,20000,695,single,"blue-collar,primary",yes,no,yes,no,cellular,21,"jul, 2017",2.78333333333333 min,1,-1,0,unknown,no
15759,57,70000,4,married,"services,secondary",yes,no,no,no,cellular,21,"jul, 2017",1.4 min,1,-1,0,unknown,no
15760,53,100000,28,divorced,"management,secondary",yes,no,yes,no,cellular,21,"jul, 2017",2.36666666666667 min,1,-1,0,unknown,no
15761,35,100000,0,married,"management,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",4.91666666666667 min,3,-1,0,unknown,no
15762,51,100000,2704,married,"management,tertiary",yes,no,yes,no,telephone,21,"jul, 2017",7.38333333333333 min,1,-1,0,unknown,no
15763,31,20000,799,married,"blue-collar,secondary",yes,no,yes,no,cellular,21,"jul, 2017",3.01666666666667 min,1,-1,0,unknown,no
15764,38,20000,0,single,"blue-collar,secondary",yes,no,yes,no,cellular,21,"jul, 2017",4.86666666666667 min,8,-1,0,unknown,no
15765,47,20000,0,married,"blue-collar,secondary",yes,no,yes,no,cellular,21,"jul, 2017",11.2666666666667 min,1,-1,0,unknown,no
15766,46,16000,19,married,"housemaid,primary",yes,no,yes,no,telephone,21,"jul, 2017",2.85 min,1,-1,0,unknown,no
15767,26,20000,188,single,"blue-collar,secondary",yes,no,yes,yes,cellular,21,"jul, 2017",0.766666666666667 min,1,-1,0,unknown,no
15768,48,60000,0,married,"technician,secondary",yes,no,yes,no,cellular,21,"jul, 2017",1.86666666666667 min,1,-1,0,unknown,no
15769,28,8000,-353,married,"unemployed,secondary",yes,no,no,yes,cellular,21,"jul, 2017",4.98333333333333 min,1,-1,0,unknown,no
15770,31,50000,1890,divorced,"admin.,secondary",yes,no,yes,no,cellular,21,"jul, 2017",9.8 min,1,-1,0,unknown,no
15771,59,100000,5865,married,"management,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",4.16666666666667 min,1,-1,0,unknown,no
15772,34,70000,382,married,"services,secondary",yes,no,yes,yes,cellular,21,"jul, 2017",2.48333333333333 min,7,-1,0,unknown,no
15773,27,20000,2591,married,"blue-collar,primary",yes,no,yes,no,cellular,21,"jul, 2017",2.15 min,2,-1,0,unknown,no
15774,54,16000,34,divorced,"housemaid,secondary",yes,yes,no,no,cellular,21,"jul, 2017",3.46666666666667 min,3,-1,0,unknown,no
15775,35,100000,2123,married,"management,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",4.15 min,3,-1,0,unknown,no
15776,56,55000,340,married,"retired,primary",yes,no,yes,no,cellular,21,"jul, 2017",20.3333333333333 min,1,-1,0,unknown,no
15777,50,20000,-19,divorced,"blue-collar,primary",yes,no,yes,no,cellular,21,"jul, 2017",6.78333333333333 min,11,-1,0,unknown,no
15778,26,16000,-1006,single,"housemaid,primary",yes,yes,yes,yes,cellular,21,"jul, 2017",3.7 min,1,-1,0,unknown,no
15779,57,55000,4,married,"retired,primary",yes,no,no,no,cellular,21,"jul, 2017",0.833333333333333 min,5,-1,0,unknown,no
15780,40,20000,-60,married,"blue-collar,secondary",yes,no,yes,no,cellular,21,"jul, 2017",4.16666666666667 min,1,-1,0,unknown,no
15781,26,120000,81,single,"entrepreneur,tertiary",no,no,no,no,cellular,21,"jul, 2017",4.36666666666667 min,3,-1,0,unknown,no
15782,31,20000,-596,married,"blue-collar,secondary",yes,no,yes,no,cellular,21,"jul, 2017",2.45 min,1,-1,0,unknown,no
15783,33,4000,0,married,"student,secondary",yes,no,no,no,cellular,21,"jul, 2017",1.66666666666667 min,1,-1,0,unknown,no
15784,60,55000,685,divorced,"retired,primary",yes,no,no,yes,telephone,21,"jul, 2017",1.48333333333333 min,1,-1,0,unknown,no
15785,57,100000,687,married,"management,primary",yes,no,yes,yes,telephone,21,"jul, 2017",1.78333333333333 min,3,-1,0,unknown,no
15786,34,120000,0,married,"entrepreneur,primary",yes,no,yes,no,cellular,21,"jul, 2017",2.2 min,3,-1,0,unknown,no
15787,37,60000,0,married,"self-employed,secondary",yes,yes,no,yes,cellular,21,"jul, 2017",5.33333333333333 min,1,-1,0,unknown,no
15788,41,70000,171,married,"services,secondary",yes,no,no,no,cellular,21,"jul, 2017",1.18333333333333 min,9,-1,0,unknown,no
15789,38,60000,-397,divorced,"technician,secondary",yes,no,yes,yes,cellular,21,"jul, 2017",1.51666666666667 min,9,-1,0,unknown,no
15790,50,100000,230,married,"management,tertiary",yes,no,no,yes,cellular,21,"jul, 2017",2.48333333333333 min,2,-1,0,unknown,no
15791,52,50000,799,married,"admin.,secondary",yes,no,no,no,cellular,21,"jul, 2017",2.13333333333333 min,2,-1,0,unknown,no
15792,25,50000,105,single,"admin.,secondary",yes,no,no,yes,cellular,21,"jul, 2017",6.53333333333333 min,1,-1,0,unknown,no
15793,29,20000,-49,married,"blue-collar,secondary",yes,no,yes,yes,cellular,21,"jul, 2017",3.5 min,1,-1,0,unknown,no
15794,59,100000,966,married,"management,secondary",yes,no,no,no,telephone,21,"jul, 2017",0.833333333333333 min,4,-1,0,unknown,no
15795,25,4000,10,married,"student,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",14.2833333333333 min,4,-1,0,unknown,yes
15796,38,20000,-41,married,"blue-collar,primary",yes,no,yes,no,cellular,21,,1.13333333333333 min,10,-1,0,unknown,no
15797,49,60000,-888,married,"technician,tertiary",yes,no,no,yes,cellular,21,"jul, 2017",4.96666666666667 min,1,-1,0,unknown,no
15798,29,70000,-453,single,"services,secondary",yes,no,yes,no,cellular,21,"jul, 2017",3.55 min,1,-1,0,unknown,no
15799,51,50000,73,married,"admin.,secondary",yes,no,no,no,cellular,21,"jul, 2017",3.25 min,1,-1,0,unknown,no
15800,29,60000,-910,married,"technician,secondary",yes,no,yes,no,cellular,21,"jul, 2017",4.33333333333333 min,1,-1,0,unknown,no
15801,43,100000,0,married,"management,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",7.9 min,1,-1,0,unknown,no
15802,43,8000,3,married,"unemployed,secondary",yes,no,no,no,cellular,21,"jul, 2017",3.85 min,2,-1,0,unknown,no
15803,35,120000,475,single,"entrepreneur,secondary",yes,no,no,yes,cellular,21,"jul, 2017",15.6 min,4,-1,0,unknown,no
15804,25,100000,3,married,"management,tertiary",yes,no,yes,yes,cellular,21,"jul, 2017",11.5 min,3,-1,0,unknown,no
15805,54,100000,3795,married,"management,tertiary",yes,no,yes,yes,cellular,21,"jul, 2017",6.35 min,1,-1,0,unknown,no
15806,45,20000,0,divorced,"blue-collar,primary",yes,no,yes,no,cellular,21,"jul, 2017",3.51666666666667 min,2,-1,0,unknown,no
15807,44,16000,1037,married,"housemaid,primary",yes,no,yes,no,cellular,21,"jul, 2017",5.31666666666667 min,1,-1,0,unknown,no
15808,54,100000,1598,married,"management,tertiary",yes,no,no,yes,cellular,21,"jul, 2017",5.2 min,1,-1,0,unknown,no
15809,28,50000,579,single,"admin.,secondary",yes,no,yes,no,cellular,21,"jul, 2017",1 min,2,-1,0,unknown,no
15810,56,60000,672,divorced,"technician,secondary",yes,no,no,no,cellular,21,"jul, 2017",1.18333333333333 min,9,-1,0,unknown,no
15811,31,50000,0,married,"admin.,secondary",yes,no,yes,no,cellular,21,"jul, 2017",6.1 min,3,-1,0,unknown,no
15812,29,100000,1035,single,"management,tertiary",no,no,yes,no,cellular,21,"jul, 2017",14.3666666666667 min,2,-1,0,unknown,no
15813,33,60000,2690,married,"technician,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",1.18333333333333 min,5,-1,0,unknown,no
15814,50,100000,-398,divorced,"management,tertiary",no,no,yes,yes,cellular,21,"jul, 2017",2.86666666666667 min,1,-1,0,unknown,no
15815,42,60000,55,married,"technician,secondary",yes,yes,yes,no,cellular,21,"jul, 2017",4.85 min,1,-1,0,unknown,no
15816,46,16000,201,married,"housemaid,primary",yes,no,yes,no,cellular,21,"jul, 2017",1.51666666666667 min,1,-1,0,unknown,no
15817,34,100000,272,married,"management,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",3.95 min,2,-1,0,unknown,no
15818,55,16000,127,married,"housemaid,secondary",yes,no,yes,no,telephone,21,"jul, 2017",18.8333333333333 min,8,-1,0,unknown,yes
15819,26,20000,409,single,"blue-collar,primary",yes,no,yes,no,cellular,21,"jul, 2017",9.61666666666667 min,2,-1,0,unknown,yes
15820,42,100000,9,divorced,"management,tertiary",no,no,yes,no,cellular,21,"jul, 2017",8.48333333333333 min,1,-1,0,unknown,no
15821,42,70000,1301,married,"services,secondary",yes,no,yes,no,cellular,21,"jul, 2017",8.5 min,6,-1,0,unknown,no
15822,59,100000,1889,married,"management,tertiary",yes,no,no,no,cellular,21,"jul, 2017",4.26666666666667 min,1,-1,0,unknown,no
15823,47,100000,2105,divorced,"management,tertiary",no,no,no,yes,cellular,21,"jul, 2017",6.05 min,1,-1,0,unknown,no
15824,40,50000,664,single,"admin.,secondary",yes,no,no,no,cellular,21,"jul, 2017",22.3666666666667 min,2,-1,0,unknown,yes
15825,28,70000,6567,married,"services,secondary",yes,no,yes,no,cellular,21,"jul, 2017",8.7 min,1,-1,0,unknown,no
15826,57,55000,-609,single,"retired,secondary",yes,no,no,yes,cellular,21,"jul, 2017",2.8 min,1,-1,0,unknown,no
15827,30,60000,0,married,"technician,tertiary",yes,no,no,no,cellular,21,"jul, 2017",5.1 min,1,-1,0,unknown,no
15828,41,120000,187,married,"entrepreneur,secondary",yes,no,no,yes,cellular,21,"jul, 2017",5.9 min,1,-1,0,unknown,no
15829,30,100000,74,married,"management,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",1.76666666666667 min,3,-1,0,unknown,no
15830,35,20000,0,single,"blue-collar,tertiary",no,no,yes,no,cellular,21,"jul, 2017",4.36666666666667 min,4,-1,0,unknown,no
15831,47,20000,273,married,"blue-collar,primary",yes,no,yes,no,cellular,21,"jul, 2017",1.51666666666667 min,3,-1,0,unknown,no
15832,35,70000,828,divorced,"services,secondary",yes,no,yes,no,cellular,21,"jul, 2017",1.45 min,1,-1,0,unknown,no
15833,29,70000,57,married,"services,secondary",yes,no,yes,no,telephone,21,"jul, 2017",5.7 min,9,-1,0,unknown,no
15834,51,55000,-14,married,"retired,secondary",yes,no,no,yes,cellular,21,"jul, 2017",9.4 min,5,-1,0,unknown,no
15835,40,60000,96,single,"technician,secondary",yes,yes,no,yes,cellular,21,"jul, 2017",3.01666666666667 min,2,-1,0,unknown,no
15836,26,60000,-213,single,"technician,secondary",yes,no,no,yes,cellular,21,"jul, 2017",6.96666666666667 min,5,-1,0,unknown,no
15837,35,100000,0,married,"management,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",3.31666666666667 min,3,-1,0,unknown,no
15838,56,100000,405,married,"management,primary",yes,no,no,no,cellular,21,"jul, 2017",4.18333333333333 min,2,-1,0,unknown,no
15839,26,60000,223,single,"technician,secondary",yes,no,no,yes,cellular,21,"jul, 2017",16.7 min,3,-1,0,unknown,yes
15840,27,100000,1109,married,"management,tertiary",yes,no,yes,no,cellular,21,"jul, 2017",13.8833333333333 min,5,-1,0,unknown,no
15841,47,20000,1484,married,"blue-collar,secondary",yes,no,no,no,cellular,21,"jul, 2017",4.56666666666667 min,3,-1,0,unknown,no
15842,30,20000,62,married,"blue-collar,secondary",yes,no,no,no,cellular,21,"jul, 2017",4.01666666666667 min,3,-1,0,unknown,no
15843,43,20000,8,married,"blue-collar,primary",yes,no,no,yes,cellular,21,"jul, 2017",9.4 min,2,-1,0,unknown,no
15844,59,16000,352,married,"housemaid,primary",yes,no,no,no,telephone,21,"jul, 2017",2.2 min,10,-1,0,unknown,no
15845,33,20000,0,married,"blue-collar,primary",yes,no,no,no,cellular,21,"jul, 2017",0.783333333333333 min,2,-1,0,unknown,no
15846,48,60000,101,married,"technician,secondary",yes,no,yes,no,cellular,21,"jul, 2017",5.63333333333333 min,3,-1,0,unknown,no
15847,25,50000,289,single,"admin.,secondary",yes,no,yes,no,cellular,21,"jul, 2017",2.11666666666667 min,3,-1,0,unknown,no
15848,35,100000,-324,single,"management,tertiary",no,no,no,yes,cellular,21,"jul, 2017",16.4166666666667 min,11,-1,0,unknown,yes
15849,26,50000,233,married,"admin.,secondary",yes,no,yes,no,cellular,21,"jul, 2017",3.93333333333333 min,3,-1,0,unknown,no
15850,57,16000,688,married,"housemaid,primary",yes,no,no,no,cellular,21,"jul, 2017",1.11666666666667 min,2,-1,0,unknown,no
